date,title,link,content
2023-06-20 10:08:01,"케이블TV 딜라이브, ‘안심스마트화장실’ 시장 진출",https://n.news.naver.com/mnews/article/018/0005512606?sid=105,"[
안심스마트화장실 솔루션 업체 유니유니와 제휴올해 7월부터 ‘공중화장실 비상벨 설치 의무화’ 시행화장실 내 불법촬영 및 사고에 대한 빠른 알림 조치 가능[이데일리 김현아 기자]



업무협약식에 참석한 딜라이브 김덕일 대표(왼쪽), 유니유니 한수연 대표다. 사진=딜라이브딜라이브가 오는 7월부터 시행되는 ‘공중화장실 비상벨 설치 의무화’에 맞춰 인공지능을 기반으로 한 화장실 토탈 솔루션 ‘쌔비(Savvy)’를 선보인다.딜라이브는 19일 ㈜유니유니와 안심스마트화장실 관련 업무협약식을 체결하고, ‘쌔비(Savvy)’의 성공적인 론칭과 양사의 긴밀한 상호 협력을 약속했다. 업무협약식에는 딜라이브 김덕일 대표, 유니유니 한수연 대표를 비롯해 양사 관계자들이 참석했다.안심스마트화장실 솔루션인 ‘쌔비(Savvy)’는 사회적 문제로 부각되는 화장실 내 불법촬영에 대한 사전예방뿐 아니라, 고령층, 장애인, 심혈관계 질환자 등 화장실 내 낙상, 실신 등에 대해서도 빠른 알림 조치가 가능한 서비스다. 화장실 공간 민원, 관리상태, 체류시간, 이용자 수 등 실제 화장실 사용량에 대한 빅데이터 확보를 바탕으로 과학적이고 편리한 관리도 가능하다.안심 화장실 서비스가 뭔데?‘쌔비(Savvy)’는 CCTV 등 이미지센서가 아닌 비식별데이터를 기반으로 실제 대상물 형상을 정밀한 3D로 파악하기 때문에 개인정보 침해 없이 행동감지와 분석, 알림 조치가 가능하다.먼저 화장실 천장에 설치된 단말기가 불법촬영 혹은 실신 등의 이상행동을 감지하고 이를 인공지능을 통해 행동분석 한다. 분석결과 불법촬영, 실신, 낙상 등이 발생했을 경우, 화장실 내 경보 후 경찰 및 관리자에게 알림을 발송하는 시스템이다.딜라이브는 향후 서비스 제공을 위한 영업을 총괄하고 상품 판매 및 시장확보에 주력함과 동시에, 우선 사업관 내 지역단체 및 공공기관 등을 중심으로 다양한 마케팅을 펼칠 예정이다. ㈜유니유니 역시 ‘쌔비(Savvy)’운영 및 상품개발을 통해 양사 간 시너지를 극대화한다는 계획이다.딜라이브 관계자는 “이번 안심스마트화장실 사업은 비즈니스 측면 뿐 만 아니라 공익적인 측면에서도 의미 있는 신규사업이다. 앞으로도 지역과 지역민들에게 합리적이고 유익한 사업들을 지속적으로 발굴해 서비스 할 계획”이라고 전했다.
]"
2023-06-20 10:07:06,"사명 바꾼 인터파크 ""인바운드 5000만명 시대 연다""",https://n.news.naver.com/mnews/article/277/0005274956?sid=103,"[
인터파크트리플로 이름 변경…새 CI 공개K-콘텐츠 접목·AI기술 통해 K-관광 활성화여행·레저 플랫폼 야놀자와의 인수합병(M&amp;A) 절차를 마무리한 인터파크가 '인터파크트리플'로 회사명을 바꿔 새 출발한다. K-콘텐츠를 접목한 패키지 상품과 인공지능(AI) 기술을 내세워 연간 인바운드(외국인의 방한 관광) 관광객 5000만명을 유치하는데 지렛대 역할을 하겠다는 포부도 제시했다.



'인터파크트리플'로 회사명을 바꾼 인터파크의 새 CI[사진제공=인터파크트리플]인터파크는 20일 서울 영등포구 페어몬트 앰배서더 서울에서 '비전 선포 미디어데이'를 열고 새로운 기업 이미지(CI)를 공개하며 사명 변경을 공식화했다. 인터파크트리플은 인터파크와 지난해 6월 합병한 빅데이터 기반의 초개인화 플랫폼 '트리플'을 합친 이름이다. 두 플랫폼의 협업 성과를 통해 국내외 여행시장을 아우르면서 K-관광의 중심 여행기업으로 도약하겠다는 비전을 담았다고 회사 측은 설명했다.인터파크트리플은 2028년까지 연간 외국인 방한 관광객 5000만명 돌파를 목표로 내세웠다. 앞서 정부가 발표한 2027년 인바운드 관광객 3000만명 달성 목표를 지원하고 이를 뛰어넘어 '관광대국' 육성에 기여하겠다는 청사진이다. 세부 실행 계획으로 인터파크가 보유한 공연과 스포츠, 전시 등 K-콘텐츠를 접목한 K-패키지 여행상품을 선보일 예정이다. 국가별 특성을 반영한 세분화된 패키지 상품을 기획해 일부 아시아 국가에 한정된 인바운드 여행객을 전 세계로 확대한다는 방침을 세웠다. 또 한국공항공사, 지방자치단체 등과 협업해 양양, 무안, 청주 등 지역 국제공항을 연계한 지자체별 패키지도 기획하기로 했다. AI 기술을 활용해 관광객이 검색 없이 한국 여행을 준비하고, 국내 어디서든 AI 가이드와 함께 국적별·개인별 맞춤형 여행을 즐길 수 있도록 이와 관련한 창구를 제공할 계획이다. 앞서 야놀자는 2021년 인터파크 주식 70%를 3011억원에 인수해 자회사로 편입했다. 이후 공정거래위원회에 사후 신고를 했고 올해 3월 공정위가 기업결합을 승인했다. 인터파크트리플은 국내 1위 온라인여행사(OTA) 야놀자가 보유한 인벤토리(상품 목록)와 솔루션 기업 야놀자클라우드의 글로벌 네트워크를 결합해 국가별 여행 콘텐츠를 유통하는 글로벌 플랫폼도 구축할 계획이다. 이수진 야놀자 총괄대표는 ""인터파크트리플은 야놀자가 글로벌 '트래블 테크' 기업으로 도약하는 데 중요한 역할을 할 것으로 기대한다""면서 ""야놀자와 야놀자클라우드, 인터파크트리플의 시너지를 통해 인바운드 5000만명 시대를 열 수 있도록 적극 지원할 계획""이라고 말했다.최휘영 인터파크트리플 대표는 ""새롭게 태어난 인터파크트리플은 독보적인 콘텐츠 경쟁력과 여행에 특화된 혁신 AI 기술을 기반으로 관광대국 대한민국을 위한 중추적인 역할을 할 것""이라며 ""전 세계 어디서도 경험하지 못한 차별화된 상품과 서비스로 글로벌 고객들에게 한국의 매력을 알리는 'K-트래블의 중심'이 되겠다""고 다짐했다.
]"
2023-06-20 10:06:01,"법무법인 원-인텔리콘연구소, 초거대 AI와 법률의 미래 세미나 개최",https://n.news.naver.com/mnews/article/123/0002308344?sid=101,"[




◆…법무법인 원과 인텔리콘연구소, THE AI가 오는 7월 4일 오후 2시 서울 서초구 역삼동 마루180에서 '초거대 AI와 법률의 미래'를 주제로 세미나를 진행한다고 20일 밝혔다. [포스터=법무법인 원 제공]     법무법인 원 인공지능대응팀과 인텔리콘연구소, THE AI가 7월 4일 오후 14시 서울 서초구 역삼동 마루180에서 '초거대 AI와 법률의 미래'를 주제로 세미나를 진행한다.    법무법인 원 관계자는 20일 보도자료를 통해 ""이번 세미나는 리걸테크, 법조계, 학계의 전문가가 함께 모여 초거대 AI가 법조계에 미치는 영향, 변호사 업무의 변화, 초거대 AI의 법률이슈 등을 논의하고 대응 방안을 모색하기 위해 마련됐다""고 설명했다.   가장 먼저 강민구 서울고등법원 부장판사가 '생성형 AI시대, 한국 법조의 대응방안'을 발표하고, 리걸테크 기업 인텔리콘연구소의 임영익 대표가 최근 선보인 '법률 GPT'를 소개한다.   이어 법무법인 원 인공지능대응팀의 오정익 변호사가 '법률 GPT와 변호사의 업무', 영남대학교 법학전문대학원 양천수 교수가 '초거대 AI의 법적 이슈'에 대해 발표한다.   이어지는 종합토론에서 이성엽 고려대학교 기술경영대학원 교수가 좌장을 맡는다. 국회입법조사처의 정준화 입법조사관, 한국지능정보사회진흥원(NIA)의 김형준 지능화법제도센터장, THE AI의 김동원 기자가 국회, 공공기관, 언론의 시각에서 본 초거대 AI와 법률이슈에 대한 토론을 진행한다.   이번 세미나는 오프라인으로 진행되며, 참가 신청은 이벤터스와 법무법인 원 공식 홈페이지를 통해 할 수 있다.
		]"
2023-06-20 10:05:01,"KB국민은행, 2030 개발자와 소통",https://n.news.naver.com/mnews/article/092/0002295913?sid=105,"[
제4회 KB테크포럼 개최KB국민은행은 지난 16일 '제4회 KB테크포럼'을 개최했다고 20일 밝혔다.KB테크포럼은 국민은행의 테크그룹, 데이터·인공지능(AI)본부, 플랫폼 조직이 모여 경험과 지식을 공유하고 소통하는 장이다.이번 포럼은‘2030 개발자의 성장’을 주제로 이민석 국민대 교수가 기조강연을 맡았다. 개발자에게 성장이 갖는 의미와 성장의 어려운 점, 어떻게 성장해야 하는지에 대해 직원들과 소통하는 시간을 가졌다.



지난 16일 서울 여의도에 위치한 KB국민은행에서 열린 KB테크포럼에 참여한 윤진수 KB국민은행 부행장(사진 왼쪽 첫번째)과 KB국민은행 직원들이 기념촬영을 하고 있다.이후 2030 개발자들의 발표가 이어졌다. ▲오픈소스를 활용한 API 게이트웨이 개발 사례 ▲KB Wallet 구축 사례 ▲익숙한 것과 낯선 것, 직원 경험과 UX ▲ 감춰진 고객니즈를 찾는 데이터 &amp; 알고리즘 ▲블록체인을 활용한 '공급망 데이터체인' 구축 ▲금융특화 AI 번역 개발기 ▲노코드와 개발환경의 변화를 주제로 발표가 이어졌다.KB국민은행 테크그룹 윤진수 대표는 ""하반기에는 KB금융그룹 모든 계열사가 참여하는 제5회 테크포럼을 개최할 예정이다""고 밝혔다.
]"
2023-06-20 10:05:01,"이복현 ""신기술과 접목된 증권투자 서비스 빠르게 확대""",https://n.news.naver.com/mnews/article/079/0003782067?sid=101,"[
""글로벌 증권산업 특유의 역동성과 창의 발휘""""감독당국도 지속 가능한 자본시장 미래 위해 적극 뒷받침""금투협 주최 'ICSA 국제콘퍼런스' 축사



이복현 금융감독원장. 류영주 기자이복현 금융감독원장은 20일 ""국제적 변화의 물결이 거세지는 만큼 글로벌 증권산업이 특유의 역동성과 창의를 발휘하리라 기대한다""고 말했다.이 원장은 이날 오전 금융투자협회 주최로 서울 종로구 포시즌스호텔 서울에서 열린 국제증권협회협의회(ICSA) 국제콘퍼런스 축사를 통해 이같이 밝혔다.ICSA는 국제 자본시장 발전을 위한 공동 정책 개발과 국제 감독 기구에 대한 정책 제언, 회원국 간 정보 공유 등을 목적으로 1988년 설립된 국제기구다.ICSA 연차총회는 매년 대륙별로 순차적으로 개최돼왔는데 금투협은 지난 1997년과 2008년에 이어 이번에 세번째 총회를 개최했다.이 원장은 ""최근 증권산업을 둘러싼 경제환경을 살펴보면 경기 둔화, 미국 지역은행 파산 등 고금리와 고물가에 따른 부정적 영향이 가시화하고 우크라이나 전쟁 장기화 등 지정학적 리스크가 지속하면서 불확실성이 산재한 상황""이라며 ""빅데이터, 인공지능(AI), 토큰 증권 등 신기술과 접목된 증권투자 서비스가 디지털 플랫폼을 통해 빠르게 확대되면서 새로운 지평이 열리고 있다""고 진단했다.또 ""아울러 최근 유럽연합(EU)은 세계 최초로 가상자산 포괄적 규제법안(MiCA)을 의결했고 국제증권감독기구(IOSCO)도 암호화폐와 디지털 시장 국제 통합규제 권고안을 공개하는 등 글로벌 입법 논의도 활발하게 이뤄지고 있다""고 설명했다.이어 ""감독당국도 열린 자세로 건설적인 의견들을 깊이 경청하고 지속 가능한 자본시장의 미래를 위해 적극 뒷받침하겠다""고 덧붙였다.이날 콘퍼런스에 참석한 백혜련 국회 정무위원장은 ""국제 자본시장의 지속 가능한 발전을 위해서는 금융시스템 안정화와 리스크 관리 고도화, 투자자 보호가 전제돼야 한다""며 ""국회 역시 자본시장의 핵심 기능을 제고하고 자본 시장의 글로벌 스탠다드화와 경쟁력을 향상하는 법률 지원에 힘을 아끼지 않겠다""고 말했다.※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : jebo@cbs.co.kr카카오톡 : @노컷뉴스사이트 : https://url.kr/b71afn
]"
2023-06-20 10:02:03,"LG전자, 글로벌 6G 통신기술 단체 의장사 연임",https://n.news.naver.com/mnews/article/016/0002158400?sid=101,"[
6G 기술단체 ‘넥스트 G 얼라이언스’애플리케이션 워킹그룹 의장사 선정6G 기술 요구사항 제정 프로젝트 총괄



LG전자 CTO부문에서 근무 중인 이기동 박사[LG전자 제공]



[LG전자 제공][헤럴드경제=김민지 기자] LG전자가 글로벌 6G 통신기술 단체의 의장사로 선정됐다고 20일 밝혔다.LG전자 CTO부문에서 근무 중인 이기동 박사는 최근 미국통신산업협회(ATIS)가 주도하는 6G 기술단체 넥스트 G 얼라이언스(Next G Alliance, 이하 NGA)의 어플리케이션(Applications) 분과 워킹그룹 의장으로 최종 선정됐다. 이로써 LG전자는 지난 2021년 첫 선정에 이어 오는 2025년 5월까지 의장사를 연임하게 됐다.LG전자는 NGA가 수립하는 로드맵에 기반해 6G의 다양한 활용 사례를 발굴하고, 이를 실현하기 위한 기술적 요구사항을 제정하는 프로젝트를 총괄한다. 국내뿐 아니라 아시아권 기업을 통틀어 NGA 의장사로 활동하고 있는 기업은 LG전자가 유일하다.이번 선정은 LG전자가 미래 기반기술로 평가받는 6G 분야 선행 연구개발에서 글로벌 리더십을 인정받은 것이라는 의미가 있다. 6G는 자율주행, 모빌리티, 메타버스, 스마트홈, 스마트팩토리 등 LG전자가 미래 먹거리로 육성하고 있는 다양한 분야에 활용될 수 있다. 6G 기술은 오는 2025년경 표준화 논의를 시작으로 2029년께 상용화가 예상된다. 선행 연구개발 단계에 주도적으로 참여하며 기술력을 축적하는 것이 중요하다.LG전자는 2019년 카이스트(KAIST)와 국내 최초 6G 산학협력 연구센터인 ‘LG전자-KAIST 6G 연구센터’를 설립했다. 국내외 우수 대학과 산학 협력 프로젝트를 수행하며 6G 원천기술을 확보하고 있다. 독일 프라운호퍼 연구소, 한국표준과학연구원(KRISS), 키사이트(Keysight Technologies Inc.) 등 국내외 연구기관과 선행 시험기기 업체들과도 폭넓게 협업하고 있다.특히 지난해 9월에는 독일 베를린에 위치한 프라운호퍼 하인리히-헤르츠 연구소에서 6G 테라헤르츠 대역을 활용해 도심 셀 반경 커버리지 이상인 실외 320미터(m) 통신 전송에 성공하는 등 최고 수준의 기술력을 확보하고 있다.지난 2020년 창립된 NGA는 미국 3대 이동통신사를 비롯해 통신장비, 반도체 등 다양한 분야에서 100여 개 업체가 6G 기술 주도권 선점을 위해 참여하고 있다. LG전자가 맡은 어플리케이션 분과 외에도 기술(Technology), 국가 로드맵(National 6G Roadmap) 등을 포함해 총 6개 분과로 구성돼 있다. 퀄컴, 노키아, 에릭슨, 마이터 등 글로벌 통신기술을 선도하는 업체와 기관들이 NGA의 의장사를 맡았다.김병훈 LG전자 CTO(최고기술책임자) 부사장은 “6G 기술은 인공지능, 메타버스, 로봇, 도심항공(UAM) 등 미래 신사업 전반에 혁신을 가속화하는 게임체인저 역할을 할 것”이라며 “철저한 선행 R&amp;D를 통해 표준 기술을 선점하고 미래 기반기술 분야의 리더십을 확보해 나갈 것”이라고 말했다.
]"
2023-06-20 10:01:15,"LG전자, 글로벌 6G 통신기술 단체 의장사 연임",https://n.news.naver.com/mnews/article/374/0000340250?sid=101,"[




[LG전자 CTO 부문 이기동 박사 (사진=LG전자)]LG전자가 글로벌 6G 통신기술 단체 의장사로 선정됐습니다.LG전자 CTO부문에서 근무중인 이기동 박사는 최근 미국통신산업협회(ATIS)가 주도하는 6G 기술단체 넥스트 G 얼라이언스(Next G Alliance, 이하 NGA)의 어플리케이션 분과 워킹그룹 의장으로 최종 선정됐습니다.LG전자는 지난 2021년 첫 선정에 이어 오는 2025년 5월까지 의장사를 연임하게 됐습니다. LG전자가 확보하고 있는 기술 리더십과 의장사로서 글로벌 참여사들의 협업을 이끌어 온 지난 2년간의 경험이 두루 높게 평가받은 결과입니다.LG전자는 NGA가 수립하는 로드맵에 기반해 6G의 다양한 활용 사례를 발굴하고, 이를 실현하기 위한 기술적 요구사항을 제정하는 프로젝트를 총괄합니다. 국내뿐 아니라 아시아권 기업을 통틀어 보더라도 NGA 의장사로 활동하고 있는 기업은 LG전자가 유일합니다.NGA는 지난 2020년 창립돼 美 3대 이동통신사를 비롯해 통신장비, 반도체 등 다양한 분야에서 100여 개 업체가 6G 기술 주도권 선점을 위해 참여하고 있습니다. LG전자가 맡은 어플리케이션 분과 외에도 기술(Technology), 국가 로드맵(National 6G Roadmap) 등을 포함해 총 6개 분과로 구성돼 있습니다. LG전자 외에도 퀄컴, 노키아, 에릭슨, 마이터 등 글로벌 통신기술을 선도하는 업체와 기관들이 NGA의 의장사를 맡았습니다.이번 선정은 LG전자가 미래 기반기술로 평가받는 6G 분야 선행 연구개발에서 글로벌 리더십을 인정받은 것이라 의미가 있습니다. 6G는 자율주행, 모빌리티, 메타버스, 스마트홈, 스마트팩토리 등 LG전자가 미래 먹거리로 육성하고 있는 다양한 분야에 폭넓게 활용될 수 있습니다. 6G 기술은 오는 2025년경 표준화 논의를 시작으로 2029년께 상용화를 예상하고 있어, 선행 연구개발 단계에 주도적으로 참여하며 기술력을 축적하는 것이 매우 중요합니다.LG전자는 2019년 카이스트(KAIST)와 국내 최초 6G 산학협력 연구센터인 ‘LG전자-KAIST 6G 연구센터’ 설립을 시작으로 국내외 우수 대학과 산학 협력 프로젝트를 수행하며 6G 원천기술을 확보하고 있습니다. 독일 프라운호퍼 연구소, 한국표준과학연구원(KRISS), 키사이트(Keysight Technologies Inc.) 등 국내외 연구기관과 선행 시험기기 업체들과도 폭넓게 협업하고 있습니다.특히 지난해 9월에는 독일 베를린에 위치한 프라운호퍼 하인리히-헤르츠 연구소에서 6G 테라헤르츠  대역을 활용해 도심 셀 반경 커버리지 이상인 실외 320미터(m) 통신 전송에 성공하는 등 최고 수준의 기술력을 확보하고 있습니다.LG전자 CTO(최고기술책임자) 김병훈 부사장은 “6G 기술은 인공지능, 메타버스, 로봇, 도심항공(UAM) 등 미래 신사업 전반에 혁신을 가속화하는 게임체인저 역할을 할 것”이라며 “철저한 선행 R&amp;D를 통해 표준 기술을 선점하고 미래 기반기술 분야의 리더십을 확보해 나갈 것”이라고 말했습니다.당신의 제보가 뉴스로 만들어집니다.SBS Biz는 여러분의 제보를 기다리고 있습니다.홈페이지 = https://url.kr/9pghjn
]"
2023-06-20 10:01:10,"한국MS, ‘마이크로소프트 빌드 코리아’ 28일 개최",https://n.news.naver.com/mnews/article/366/0000910409?sid=105,"[




한국마이크로소프트 제공        한국마이크로소프트가 오는 28일 ‘마이크로소프트 빌드 코리아(Microsoft Build Korea)’를 온라인으로 진행한다고 20일 밝혔다. 누구나 사전 신청을 통해 무료로 참가할 수 있다.마이크로소프트 빌드 코리아는 지난 5월 미국 워싱턴주 시애틀에서 열린 연례 최대 개발자 컨퍼런스 ‘마이크로소프트 빌드(Microsoft Build 2023)’의 후속 행사다.국내 개발자와 업계 종사자들을 위해 특별히 마련됐다. 글로벌 행사에서 발표된 기술을 중심으로 업무와 비즈니스에 인공지능(AI)을 가장 빠르게 활용할 수 있는 방법을 제시한다.행사는 총 7개 세션으로 한국마이크로소프트 임직원의 기술 소개와 마이크로소프트 MVP (Most Valuable Professionals)의 대담 등으로 채워진다. 먼저 이건복 한국마이크로소프트 디벨로퍼 리드가 기조연사로 나서 “왜 AI 앱을 개발해야 하는가?”를 주제로 개발자와 조직이 마이크로소프트의 최신 AI 기술을 비즈니스에 효과적으로 적용하는 방법을 공유한다.이 외에도 ▲자신만의 코파일럿 구축을 돕는 ‘애저 AI 스튜디오(Azure AI Studio)’, ▲개발자를 위한 ‘마이크로소프트 365 코파일럿 플러그인(Microsoft 365 Copilot Plug-in)’, ▲AI 기능이 개선된 ‘깃허브 코파일럿 X(GitHub Copilot X)’, ▲엔드투엔드 데이터 및 분석 플랫폼 ‘마이크로소프트 패브릭(Microsoft Fabric)’, ▲애저 AI 서비스를 활용한 인텔리전트 앱 구축 방법 등을 소개한다.또 마이크로소프트 MVP인 김영욱 헬로AI 대표와 전미정 개발자가 대담을 통해 마이크로소프트 AI 전략과 방향성을 분석하고, 새롭게 발표된 기술을 개발자 입장에서 심층적으로 해석한다.이지은 한국마이크로소프트 대표는 “오늘날 AI는 기업에게 선택이 아닌 필수적인 요소로, 조직의 역량을 평가하는 기준이자 생산성을 결정짓는 중요한 도구가 되어가고 있다”며 “이번 행사는 조직이 AI를 올바르게, 또 효과적으로 적용하고 발전해 나갈 방향을 세우는 나침반 역할을 할 것”이라고 말했다.
]"
2023-06-20 10:01:09,"LG전자, 글로벌 6G단체 의장사 연임…""6G R&amp;D 역량 인정""",https://n.news.naver.com/mnews/article/277/0005274946?sid=101,"[
'넥스트 G 얼라이언스' 앱 워킹그룹퀄컴 노키아 에릭슨 마이터 등과 선정6G 역량 자율주행, 모빌리티 등 활용LG전자가 6세대(6G) 이동통신 글로벌 단체 의장사 연임에 성공했다. 자율주행, 모빌리티 등 분야에 활용할 6G 연구개발(R&amp;D) 역량을 세계로부터 인정받은 것이다.20일 LG전자는 최고기술책임자(CTO)부문에서 근무 중인 이기동 박사가 넥스트 G 얼라이언스(NGA·Next G Alliance) 애플리케이션 분과 워킹그룹 의장으로 뽑혔다고 밝혔다. LG전자는 앱, 기술, 국가 로드맵 등 6개 분과 중 앱 분과 의장사 역할을 한다. 퀄컴, 노키아, 에릭슨, 마이터 등 기업과 함께 의장사가 됐다. 아시아 기업 중 의장사는 LG전자가 유일하다. NGA는 미국 통신산업협회(ATIS)가 주도하는 6G 기술단체다. 2020년 창립돼 미국 3대 이동통신사와 통신장비, 반도체 등 분야 100여개 업체가 참여한다.



이기동 LG전자 최고기술책임자(CTO) 부문 박사.LG전자는 2025년 5월까지 의장사를 연임하게 됐다. 2021년 처음 뽑혔다. NGA 로드맵을 바탕으로 다양한 6G 활용 사례를 발굴하고 실현 기술 요구사항을 제정하는 프로젝트를 총괄한다. 6G는 자율주행, 모빌리티, 메타버스, 스마트홈, 스마트팩토리 등 LG전자가 육성하는 미래 먹거리 분야에 폭넓게 활용할 수 있는 기술이다. 6G는 2025년께 표준화 논의를 시작하고 2029년께 상용화될 것으로 예상된다. LG전자는 ""6G 시대가 열리기 전 선행 R&amp;D에 주도적으로 참여해 기술력을 쌓는 것이 중요하다""며 의장사 연임에 의미를 부여했다.김병훈 LG전자 CTO 부사장은 ""6G 기술은 인공지능(AI), 메타버스, 로봇, 도심항공(UAM) 등 미래 신사업 혁신을 가속화하는 게임체인저 역할을 할 것""이라며 ""철저한 선행 R&amp;D를 통해 표준 기술을 선점하고 미래 기반기술 분야 리더십을 확보해 나갈 것""이라고 했다. 
]"
2023-06-20 10:01:08,서울 지하철 혼잡도 AI로 실시간 측정 시스템 개발,https://n.news.naver.com/mnews/article/056/0011508012?sid=102,"[




서울 지하철 역사의 혼잡도를 인공지능(AI)을 활용해 실시간으로 측정하는 시스템이 개발됩니다.  서울교통공사는 역사의 혼잡도를 실시간으로 측정해 대응책을 마련하기 위한 시스템 개발 연구 용역을 수행한다고 오늘(20일) 밝혔습니다. 연구 용역은 AI가 혼잡 단계별로 CCTV 정보를 학습한 뒤 실시간 CCTV 영상으로 보며 혼잡도를 분석하고 교통카드 이용 자료, 전동차 하중 센서 등 다른 데이터와 교차 검증해 정확도를 실증하는 방식으로 이뤄집니다.  공사는 실시간 혼잡도 정보를 이용객과 직원에게 제공하는 방안도 모색할 계획입니다. 아울러 역사 구조나 역세권에 따라 혼잡도가 다양하게 나타나는 점을 고려해 혼잡 역사와 열차 혼잡 발생 실태를 정확하게 파악하는 조사를 병행하기로 했습니다.[사진 출처 : 연합뉴스 / 서울교통공사 제공]■ 제보하기▷ 전화 : 02-781-1234, 4444▷ 이메일 : kbs1234@kbs.co.kr▷ 카카오톡 : 'KBS제보' 검색, 채널 추가▷ 네이버, 유튜브에서 KBS뉴스를 구독해주세요!
]"
2023-06-20 10:01:07,"LG전자, 글로벌 6G 기술단체 의장사 연임",https://n.news.naver.com/mnews/article/018/0005512594?sid=101,"[
아시아권 기업 중 유일…6G 기술 리더십 인정선행연구로 자율주행·메타버스 등 新사업 육성[이데일리 김응열 기자] LG전자(066570)가 글로벌 6G 통신기술 단체 의장사로 선정됐다.LG전자는 미국통신산업협회(ATIS)가 주도하는 6G 기술단체 넥스트 G 얼라이언스(Next G Alliance·NGA)의 어플리케이션(Applications) 분과 워킹그룹 의장으로 이기동 LG전자 CTO부문 박사가 최종 선정됐다고 20일 밝혔다. 이에 따라 LG전자는 지난 2021년 첫 선정에 이어 오는 2025년 5월까지 의장사를 연임한다. 



이기동 LG전자 CTO부문 박사. (사진=LG전자)LG전자는 NGA가 수립하는 로드맵에 기반해 6G의 다양한 활용 사례를 발굴하고 이를 실현하기 위한 기술적 요구사항을 제정하는 프로젝트를 총괄한다. 국내뿐 아니라 아시아권에서 NGA 의장사로 활동하고 있는 기업은 LG전자가 유일하다.지난 2020년 창립한 NGA는 미국 3대 이동통신사를 비롯해 통신장비, 반도체 등 다양한 분야에서 100여개 업체가 6G 기술 주도권 선점을 위해 참여하고 있다. LG전자가 맡은 어플리케이션 분과 외에도 기술(Technology), 국가 로드맵(National 6G Roadmap) 등을 포함해 총 6개 분과로 구성돼 있다. LG전자 외에 퀄컴, 노키아, 에릭슨, 마이터 등 글로벌 통신기술을 선도하는 업체와 기관들이 NGA의 의장사를 맡았다.



넥스트 G 얼라이언스(NGA)와 LG전자 로고. (사진=LG전자)LG전자의 의장사 연임은 기술 리더십과 의장사로서 글로벌 참여사들의 협업을 이끌어 온 지난 2년간의 경험이 높게 평가받은 결과다. LG전자는 지난 2019년 카이스트(KAIST)와 국내 최초 6G 산학협력 연구센터인 ‘LG전자-KAIST 6G 연구센터’ 설립을 시작으로 국내외 우수 대학과 산학 협력 프로젝트를 수행하며 6G 원천기술을 확보하고 있다. 독일 프라운호퍼 연구소, 한국표준과학연구원(KRISS), 키사이트(Keysight Technologies Inc.) 등 국내외 연구기관과 선행 시험기기 업체들과도 폭넓게 협업하고 있다.지난해 9월에는 독일 베를린에 위치한 프라운호퍼 하인리히-헤르츠 연구소에서 6G 테라헤르츠 대역을 활용해 도심 셀 반경 커버리지 이상인 실외 320미터(m) 통신 전송에 성공하는 등 최고 수준의 기술력을 확보하고 있다.6G는 자율주행, 모빌리티, 메타버스, 스마트홈, 스마트팩토리 등 LG전자가 미래 먹거리로 육성하고 있는 다양한 분야에 폭넓게 활용될 수 있다. 6G 기술은 오는 2025년경 표준화 논의를 시작으로 2029년께 상용화가 예상된다. 선행 연구개발 단계에 주도적으로 참여하며 기술력을 축적하는 것이 중요한 상황이다.김병훈 LG전자 CTO 부사장은 “6G 기술은 인공지능, 메타버스, 로봇, 도심항공(UAM) 등 미래 신사업 전반에 혁신을 가속화하는 게임체인저 역할을 할 것”이라며 “철저한 선행 연구개발(R&amp;D)을 통해 표준 기술을 선점하고 미래 기반기술 분야의 리더십을 확보할 것”이라고 말했다.
]"
